city,state,latitude,longitude,source
MUSCATINE,IA,41.419058,-91.067946,census
MUSKEGON,MI,43.226540,-86.257247,census
MUSKOGEE,OK,35.743797,-95.356405,census
MYERSTOWN,PA,40.372139,-76.305579,census
MYTON,UT,40.193265,-110.062512,census
NACOGDOCHES,TX,31.612364,-94.652046,census
NAMPA,ID,43.585541,-116.565631,census
NANTY GLO,PA,40.471514,-78.834566,nominatim
NAPERVILLE,IL,41.749173,-88.162019,census
NAPOLEON,OH,41.397969,-84.124984,census
NASHVILLE,IL,38.353618,-89.377987,census
NASHVILLE,TN,36.171800,-86.785002,census
NATALIA,TX,29.185467,-98.852054,census
NATCHEZ,MS,31.542438,-91.385649,census
NATCHITOCHES,LA,31.734775,-93.100942,census
NATICK,MA,42.283639,-71.346996,nominatim
NATRONA HEIGHTS,PA,40.623705,-79.726152,census
NAVASOTA,TX,30.386399,-96.090734,census
NECEDAH,WI,44.022091,-90.075051,census
NEDERLAND,TX,29.969288,-94.001714,census
NEELYVILLE,MO,36.556292,-90.513676,census
NEENAH,WI,44.164925,-88.479628,census
NEILLSVILLE,WI,44.560316,-90.590781,census
NELSON,MO,38.994544,-93.030832,census
NEOLA,IA,41.451904,-95.618914,census
NEOSHO,MO,36.847508,-94.397739,census
NEPHI,UT,39.704697,-111.833350,census
NEVADA,IA,42.017490,-93.469674,census
NEVADA,MO,37.844908,-94.350321,census
NEW ALBANY,MS,34.492286,-89.021720,census
NEW ALEXANDRIA,PA,40.394456,-79.417524,census
NEW AUGUSTA,MS,31.203377,-89.029338,census
NEW BADEN,IL,38.536765,-89.707193,census
NEW BALTIMORE,MI,42.685306,-82.737649,census
NEW BERLIN,IL,39.726059,-89.914353,census
NEW BERLIN,WI,42.972000,-88.129168,census
NEW BERN,NC,35.095857,-77.070531,census
NEW BOSTON,MI,42.162541,-83.402989,nominatim
NEW BOSTON,TX,33.461110,-94.419096,census
NEW BRAUNFELS,TX,29.699306,-98.115127,census
NEW CARLISLE,OH,39.944443,-84.027667,census
NEW CASTLE,DE,39.670017,-75.566519,census
NEW CHURCH,VA,37.983247,-75.529065,census
NEW CONCORD,OH,39.993659,-81.738064,census
NEW CUMBERLAND,PA,40.228765,-76.878291,census
NEW DEAL,TX,33.732334,-101.844475,census
NEW FLORENCE,MO,38.908466,-91.454789,census
NEW HAMPTON,IA,43.056219,-92.314725,census
NEW HAMPTON,NH,43.610629,-71.652754,census
NEW HAMPTON,NY,41.409866,-74.411744,nominatim
NEW HAVEN,CT,41.310809,-72.924953,census
NEW HAVEN,IN,41.067905,-85.016282,census
NEW HOLSTEIN,WI,43.949222,-88.094881,census
NEW IBERIA,LA,30.005493,-91.820307,census
NEW LENOX,IL,41.510022,-87.970002,census
NEW LISBON,WI,43.875292,-90.162379,census
NEW LONDON,MO,39.584202,-91.398899,census
NEW LONDON,WI,44.395910,-88.738610,census
NEW MADRID,MO,36.586409,-89.551222,census
NEW MARTINSVILLE,WV,39.645553,-80.862670,census
NEW MILFORD,PA,41.876143,-75.726561,census
NEW ORLEANS,LA,30.053420,-89.934502,census
NEW PARIS,IN,41.501906,-85.825507,census
NEW PARIS,OH,39.856678,-84.791916,census
NEW PHILADELPHIA,OH,40.486484,-81.440151,census
NEW PRAGUE,MN,44.545736,-93.575559,census
NEW RICHMOND,WI,45.125239,-92.537135,census
NEW SALEM,ND,46.843050,-101.417941,census
NEW SPRINGFIELD,OH,40.917919,-80.600673,census
NEW STANTON,PA,40.222332,-79.608800,census
NEW TOWN,ND,47.989075,-102.488305,census
NEW ULM,MN,44.312067,-94.468896,census
NEW UNDERWOOD,SD,44.097541,-102.846862,census
NEW VIRGINIA,IA,41.181764,-93.731070,census
NEW YORK MILLS,MN,46.519630,-95.372780,census
NEWARK,DE,39.677649,-75.757479,census
NEWARK,NJ,40.724220,-74.172574,census
NEWBERRY,MI,46.353821,-85.509804,census
NEWBERRY,SC,34.282254,-81.601461,census
NEWBURG,MD,38.377348,-76.953305,nominatim
NEWBURG,MO,37.915584,-91.900374,census
NEWBURG,PA,40.839436,-78.684958,census
NEWBURGH,NY,41.503249,-74.019640,census
NEWCASTLE,OK,35.242395,-97.595336,census
NEWCASTLE,WY,43.850271,-104.196487,census
NEWCOMERSTOWN,OH,40.275264,-81.596034,census
NEWFIELD,NJ,39.551041,-75.010217,census
NEWKIRK,OK,36.881797,-97.055292,census
NEWNAN,GA,33.379672,-84.771204,census
NEWPORT,AR,35.623772,-91.231682,census
NEWPORT,ME,44.836429,-69.254846,census
NEWPORT,MI,42.002267,-83.308542,nominatim
NEWPORT,NC,34.770703,-76.879076,census
NEWPORT,TN,35.961624,-83.197624,census
NEWPORT NEWS,VA,37.076136,-76.521980,census
NEWTON,IA,41.696337,-93.040512,census
NEWTON,KS,38.037683,-97.345018,census
NEWTON,MS,32.330112,-89.147528,census
NEWTON,NC,35.662162,-81.232269,census
NEWTON FALLS,OH,41.192553,-80.967979,census
NEWTON LOWER FALLS,MA,42.325800,-71.256341,nominatim
NIAGARA FALLS,NY,43.092841,-79.014743,census
NICHOLASVILLE,KY,37.889969,-84.566825,census
NICHOLS,NY,42.020017,-76.370402,census
NILES,MI,41.834539,-86.247851,census
NINNEKAH,OK,34.964011,-97.944707,census
NIOTA,TN,35.517166,-84.549854,census
NITRO,WV,38.411614,-81.807811,census
NIXON,TX,29.269670,-97.765876,census
NOGALES,AZ,31.361928,-110.934820,census
NOKOMIS,FL,27.123799,-82.435785,census
NORFOLK,NE,42.028216,-97.427807,census
NORFOLK,VA,36.923015,-76.244641,census
NORMAL,IL,40.519730,-88.990745,census
NORMAN,OK,35.240569,-97.345299,census
NORTH AUGUSTA,SC,33.523303,-81.956566,census
NORTH BALTIMORE,OH,41.179755,-83.668259,census
NORTH BEND,WA,47.487967,-121.768786,census
NORTH BERGEN,NJ,40.804267,-74.012084,nominatim
NORTH BILLERICA,MA,42.585262,-71.287764,nominatim
NORTH BRANCH,MN,45.510939,-92.944286,census
NORTH BRUNSWICK,NJ,40.453925,-74.476545,nominatim
NORTH CANTON,OH,40.874146,-81.397134,census
NORTH CHARLESTON,SC,32.917881,-80.065000,census
NORTH CHICAGO,IL,42.316696,-87.859201,census
NORTH EAST,MD,39.608037,-75.941655,census
NORTH EAST,PA,42.213367,-79.833351,census
NORTH FORT MYERS,FL,26.717956,-81.845811,census
NORTH HAVEN,CT,41.381465,-72.856371,census
NORTH JACKSON,OH,41.100127,-80.857174,nominatim
NORTH LAS VEGAS,NV,36.289865,-115.089181,census
NORTH LIBERTY,IA,41.743623,-91.611233,census
NORTH LIMA,OH,40.947372,-80.664007,census
NORTH LITTLE ROCK,AR,34.781752,-92.235057,census
NORTH OXFORD,MA,42.150095,-71.868405,nominatim
NORTH PLATTE,NE,41.125265,-100.763397,census
NORTH SALT LAKE,UT,40.847116,-111.918780,census
NORTH SIOUX CITY,SD,42.530926,-96.499552,census
NORTH STONINGTON,CT,41.441184,-71.881270,nominatim
NORTH VERNON,IN,39.014854,-85.630055,census
NORTHFIELD,MN,44.455645,-93.170311,census
NORTHPORT,AL,33.257565,-87.596396,census
NORTHWOOD,IA,43.444091,-93.215969,census
NORTHWOOD,NH,43.194664,-71.151581,nominatim
NORTON,KS,39.836219,-99.891596,census
NORWALK,OH,41.244573,-82.608950,census
NORWOOD,MA,42.187364,-71.195971,census
NORWOOD,MO,37.107192,-92.418931,census
NORWOOD YOUNG AMERICA,MN,44.772107,-93.917287,census
NOTTINGHAM,MD,39.363996,-76.452184,nominatim
NOWATA,OK,36.699265,-95.637465,census
OAK CITY,NC,35.962519,-77.305093,census
OAK CREEK,WI,42.878693,-87.898676,census
OAK GROVE,KY,36.673774,-87.422506,census
OAK GROVE,MO,39.007033,-94.128441,census
OAKDALE,LA,30.816418,-92.655855,census
OAKDALE,WI,43.962167,-90.379118,census
OAKES,ND,46.139704,-98.087123,census
OAKLAND,MS,34.057581,-89.913225,census
OAKLEY,KS,39.123456,-100.844973,census
OAKWOOD,IL,40.110126,-87.776925,census
OBERLIN,KS,39.823040,-100.530737,census
OCALA,FL,29.177510,-82.151025,census
OCEAN SPRINGS,MS,30.402704,-88.788647,census
OCILLA,GA,31.598633,-83.249809,census
ODEBOLT,IA,42.311829,-95.254412,census
ODEM,TX,27.946241,-97.587518,census
ODESSA,TX,31.880461,-102.345314,census
OELWEIN,IA,42.671581,-91.912787,census
OGALLALA,NE,41.129595,-101.720677,census
OGDEN,UT,41.228391,-111.968147,census
OGILVIE,MN,45.829828,-93.423042,census
OGLESBY,IL,41.293210,-89.071036,census
OKAWVILLE,IL,38.434417,-89.547978,census
OKEECHOBEE,FL,27.241608,-80.829311,census
OKEMAH,OK,35.429269,-96.300309,census
OKLAHOMA CITY,OK,35.467079,-97.513657,census
OKMULGEE,OK,35.625162,-95.954032,census
OKOLONA,MS,34.005061,-88.747692,census
OLATHE,KS,38.882031,-94.820054,census
OLIVE BRANCH,MS,34.955752,-89.841153,census
OLMITO,TX,26.027593,-97.540059,census
OLNEY,IL,38.728108,-88.084219,census
OLYMPIA,WA,47.040604,-122.895000,census
OMAHA,NE,41.262705,-96.053475,census
OMAK,WA,48.422338,-119.530623,census
OMRO,WI,44.038973,-88.736994,census
ONALASKA,WI,43.889658,-91.204356,census
ONAWA,IA,42.026476,-96.090917,census
ONEONTA,NY,42.454818,-75.066884,census
ONTARIO,OR,44.025047,-116.978769,census
OOLOGAH,OK,36.443778,-95.708911,census
OOSTBURG,WI,43.624134,-87.788108,census
OPA LOCKA,FL,25.902317,-80.250327,nominatim
OPELIKA,AL,32.660739,-85.378890,census
OPELOUSAS,LA,30.524897,-92.081654,census
ORANGE,MA,42.605437,-72.292074,census
ORANGE,TX,30.123528,-93.754548,census
ORANGE,VA,38.247845,-78.113187,census
ORANGE GROVE,TX,27.956203,-97.938553,census
ORANGEBURG,SC,33.493596,-80.866880,census
ORD,NE,41.602781,-98.919257,census
OREGON,OH,41.655956,-83.438325,census
OREM,UT,40.298065,-111.699445,census
ORLA,TX,31.825015,-103.909010,nominatim
ORLANDO,FL,28.408650,-81.254805,census
ORMOND BEACH,FL,29.293276,-81.101447,census
ORONOCO,MN,44.158446,-92.539194,census
ORRVILLE,OH,40.848267,-81.776894,census
ORTONVILLE,MN,45.302445,-96.442223,census
ORWIGSBURG,PA,40.654167,-76.103989,census
OSCEOLA,AR,35.694195,-89.993421,census
OSCEOLA,IA,41.029726,-93.785259,census
OSCEOLA,WI,45.319283,-92.695892,census
OSHKOSH,WI,44.023168,-88.562260,census
OSSEO,WI,44.579831,-91.213829,census
OSWEGO,IL,41.683220,-88.338849,census
OTEGO,NY,42.392799,-75.180071,census
OTTAWA,IL,41.354046,-88.823408,census
OTTAWA,KS,38.600080,-95.262777,census
OTTAWA LAKE,MI,41.764152,-83.749387,nominatim
OTTUMWA,IA,41.022251,-92.423263,census
OVERBROOK,KS,38.779367,-95.556967,census
OVERTON,NE,40.740570,-99.537410,census
OWATONNA,MN,44.091904,-93.231715,census
OWENSBORO,KY,37.757146,-87.116725,census
OWENSVILLE,MO,38.348438,-91.497361,census
OXFORD,AL,33.596410,-85.868219,census
OXFORD,MS,34.351262,-89.536981,census
OZARK,AL,31.451615,-85.645035,census
OZARK,AR,35.501858,-93.848378,census
OZARK,MO,37.033600,-93.218044,census
OZONA,TX,30.707399,-101.206059,census
PACIFIC,MO,38.481401,-90.750690,census
PACIFIC JUNCTION,IA,41.017975,-95.799453,census
PADUCAH,KY,37.070892,-88.644477,census
PAGE,AZ,36.941815,-111.513283,census
PAGELAND,SC,34.770117,-80.385705,census
PAIGE,TX,30.212944,-97.125841,census
PAINTED POST,NY,42.163762,-77.092384,census
PALATINE,IL,42.116467,-88.044361,census
PALATKA,FL,29.644871,-81.676737,census
PALESTINE,AR,34.970307,-90.908225,census
PALISADE,CO,39.107931,-108.357330,census
PALISADES PARK,NJ,40.847017,-73.997061,census
PALM BAY,FL,27.964890,-80.658275,census
PALMER,TX,32.425136,-96.667109,census
PALMETTO,FL,27.525050,-82.574964,census
PALMETTO,GA,33.536038,-84.673791,census
PALMYRA,MO,39.797780,-91.526515,census
PALMYRA,NE,40.705700,-96.392119,census
PALMYRA,NJ,40.002615,-75.035273,census
PAMPA,TX,35.547852,-100.965032,census
PANA,IL,39.394604,-89.090809,census
PANAMA CITY,FL,30.166271,-85.670191,census
PANHANDLE,TX,35.346300,-101.380508,census
PARACHUTE,CO,39.446788,-108.052083,census
PARIS,TN,36.292739,-88.308057,census
PARIS,TX,33.668929,-95.546616,census
PARISH,NY,43.405802,-76.126370,census
PARK CITY,MT,45.630946,-108.925311,census
PARK CITY,UT,40.657328,-111.493756,census
PARK FALLS,WI,45.936339,-90.444272,census
PARK HILLS,MO,37.816979,-90.499893,census
PARK RAPIDS,MN,46.916394,-95.057932,census
PARKERSBURG,IA,42.573851,-92.778450,census
PARKERSBURG,WV,39.261278,-81.543350,census
PARKMAN,OH,41.372206,-81.055012,census
PARMA,MI,42.265443,-84.548989,census
PAROWAN,UT,37.832577,-112.829619,census
PARSONS,KS,37.334013,-95.264998,census
PASCO,WA,46.266113,-119.121426,census
PAULDING,OH,41.142663,-84.582657,census
PAULS VALLEY,OK,34.710206,-97.224027,census
PAULSBORO,NJ,39.839975,-75.239960,census
PAW PAW,MI,42.214235,-85.892177,census
PAWNEE,OK,36.351480,-96.800504,census
PAYNESVILLE,MN,45.378519,-94.721592,census
PAYSON,AZ,34.243841,-111.318964,census
PEABODY,MA,42.534310,-70.969443,census
PEARL,MS,32.272456,-90.091827,census
PEARL RIVER,LA,30.371353,-89.750359,census
PEARSALL,TX,28.892921,-99.097169,census
PECOS,TX,31.425414,-103.495289,nominatim
PECULIAR,MO,38.730826,-94.468597,census
PEKIN,IL,40.568757,-89.625115,census
PELAHATCHIE,MS,32.320903,-89.807951,census
PELHAM,AL,33.321830,-86.742197,census
PELHAM,GA,31.126639,-84.151459,census
PELL CITY,AL,33.560312,-86.263634,census
PELLA,IA,41.404715,-92.917412,census
PELZER,SC,34.643648,-82.460074,census
PEMBINA,ND,48.967087,-97.246861,census
PENDLETON,IN,40.005799,-85.771420,census
PENDLETON,KY,38.462288,-85.303568,nominatim
PENDLETON,OR,45.675629,-118.819733,census
PENNINGTON,AL,32.200612,-88.037572,census
PENNS GROVE,NJ,39.727704,-75.469035,census
PENNSAUKEN,NJ,39.956224,-75.057950,nominatim
PENSACOLA,FL,30.440989,-87.191242,census
PEORIA,IL,40.751641,-89.617198,census
PEOSTA,IA,42.447714,-90.844315,census
PEOTONE,IL,41.330733,-87.796345,census
PERCIVAL,IA,40.751269,-95.813266,census
PERHAM,MN,46.599611,-95.577104,census
PERKINS,OK,35.979763,-97.031290,census
PERRY,FL,30.109053,-83.582275,census
PERRY,GA,32.472008,-83.726245,census
PERRY,IA,41.837907,-94.093255,census
PERRY,MI,42.832184,-84.224071,census
PERRY,OK,36.280149,-97.308190,census
PERRYOPOLIS,PA,40.086831,-79.752596,census
PERRYSBURG,OH,41.538986,-83.644132,census
PERRYTON,TX,36.392868,-100.797656,census
PERRYVILLE,MD,39.572968,-76.064923,census
PERRYVILLE,MO,37.726330,-89.876493,census
PERTH AMBOY,NJ,40.520160,-74.271331,census
PERU,IL,41.349215,-89.138573,census
PERU,IN,40.758651,-86.070561,census
PERU,NY,44.579326,-73.533292,census
PESHTIGO,WI,45.056922,-87.744077,census
PETERSBURG,VA,37.204730,-77.392368,census
PEVELY,MO,38.288089,-90.400038,census
PEWAUKEE,WI,43.066141,-88.244465,census
PFLUGERVILLE,TX,30.447765,-97.602116,census
PHARR,TX,26.167844,-98.190198,census
PHELPS,NY,42.958058,-77.062120,census
PHENIX CITY,AL,32.453709,-85.031019,census
PHILADELPHIA,PA,40.009376,-75.133346,census
PHILLIPS,WI,45.694035,-90.401420,census
PHILLIPSBURG,KS,39.751215,-99.320973,census
PHILLIPSBURG,NJ,40.691974,-75.179006,census
PHOENIX,AZ,33.572154,-112.090132,census
PICAYUNE,MS,30.530820,-89.670628,census
PICKENS,MS,32.891320,-89.968775,census
PIEDMONT,SC,34.705617,-82.466746,census
PIEDMONT,SD,44.217226,-103.375388,census
PIERCETON,IN,41.199266,-85.703116,census
PIERRE,SD,44.375163,-100.319996,census
PIERSON,FL,29.241647,-81.456640,census
PILLAGER,MN,46.330621,-94.477351,census
PILOT MOUNTAIN,NC,36.383939,-80.474220,census
PINCONNING,MI,43.857225,-83.964629,census
PINE BLUFF,AR,34.211591,-92.017555,census
PINE BLUFFS,WY,41.180212,-104.074782,census
PINE CITY,MN,45.840980,-92.966492,census
PINE GROVE,PA,40.553414,-76.386016,census
PINEHURST,GA,32.196212,-83.759519,census
PINETOPS,NC,35.791136,-77.637775,census
PIONEER,TN,36.417580,-84.314099,nominatim
PIPESTONE,MN,43.995916,-96.311080,census
PITTSBORO,IN,39.869804,-86.463880,census
PITTSBURGH,PA,40.439936,-79.975676,census
PITTSTON,PA,41.327920,-75.785684,census
PLAINFIELD,CT,41.679937,-71.914728,nominatim
PLAINFIELD,IL,41.630301,-88.245282,census
PLAINFIELD,IN,39.693193,-86.371985,census
PLAINFIELD,PA,40.201172,-77.283279,census
PLAINFIELD,WI,44.217499,-89.496926,census
PLAINS,TX,33.188330,-102.821478,census
PLAINVIEW,MN,44.164687,-92.169190,census
PLAINVIEW,NE,42.353346,-97.787145,census
PLAINVIEW,TX,34.191119,-101.723501,census
PLANKINTON,SD,43.715421,-98.483616,census
PLANO,IL,41.680353,-88.536308,census
PLANT CITY,FL,28.015355,-82.117805,census
PLAQUEMINE,LA,30.283156,-91.243812,census
PLATTE CITY,MO,39.359733,-94.756317,census
PLATTEVILLE,WI,42.727931,-90.468102,census
PLATTSBURGH,NY,44.692025,-73.458276,census
PLEASANT HILL,NC,36.254037,-80.894621,census
PLEASANT VIEW,TN,36.389266,-87.045493,census
PLEASANTON,KS,38.177877,-94.705328,census
PLEASANTON,TX,28.964207,-98.495690,census
PLENTYWOOD,MT,48.776020,-104.557296,census
PLOVER,WI,44.462020,-89.537971,census
PLYMOUTH,IN,41.348770,-86.319336,census
PLYMOUTH,MA,41.958343,-70.663800,census
PLYMOUTH,NC,35.858537,-76.748202,census
PLYMOUTH,UT,41.873587,-112.146778,census
PLYMOUTH,WI,43.745274,-87.965322,census
POCAHONTAS,AR,36.263366,-90.971224,census
POCATELLO,ID,42.872748,-112.463836,census
POLK CITY,FL,28.180471,-81.830032,census
POLK CITY,IA,41.781842,-93.722607,census
POMPANO BEACH,FL,26.241622,-80.133851,census
POOLER,GA,32.105635,-81.256032,census
POPLAR BLUFF,MO,36.763259,-90.413953,census
POPLAR GROVE,IL,42.351097,-88.843783,census
POPLARVILLE,MS,30.839699,-89.530092,census
PORT ALLEN,LA,30.443835,-91.207410,census
PORT BARRE,LA,30.555523,-91.955962,census
PORT CLINTON,OH,41.509718,-82.938339,census
PORT HURON,MI,42.993766,-82.433743,census
PORT WENTWORTH,GA,32.192015,-81.205725,census
PORTAGE,IN,41.591612,-87.178939,census
PORTAGE,WI,43.548951,-89.465866,census
PORTALES,NM,34.177289,-103.355084,census
PORTERSVILLE,PA,40.924332,-80.146883,census
PORTIA,AR,36.084865,-91.071044,census
PORTLAND,ME,43.633157,-70.185305,census
PORTLAND,MI,42.869794,-84.898930,census
PORTLAND,OR,45.536951,-122.649971,census
PORTLAND,TN,36.597486,-86.526621,census
PORTSMOUTH,NH,43.060594,-70.780349,census
PORTSMOUTH,VA,36.859339,-76.356973,census
POSEN,IL,41.629067,-87.685842,census
POST,TX,33.190910,-101.381519,census
POST FALLS,ID,47.725559,-116.944167,census
POSTVILLE,IA,43.084157,-91.567690,census
POTEAU,OK,35.066650,-94.610269,census
POUND,VA,37.126086,-82.607340,census
POWHATAN,VA,37.542121,-77.927083,census
POWHATTAN,KS,39.761734,-95.634011,census
POYNETTE,WI,43.392165,-89.404787,census
PRAIRIE DU CHIEN,WI,43.043341,-91.137332,census
PRAIRIE DU SAC,WI,43.293928,-89.735231,census
PRAIRIE HILL,TX,30.248824,-96.377187,nominatim
PRATT,KS,37.698576,-98.765936,census
PRATTVILLE,AL,32.449041,-86.449401,census
PREMONT,TX,27.358516,-98.124430,census
PRENTICE,WI,45.541224,-90.292805,census
PRESCOTT,AR,33.804320,-93.391207,census
PRESCOTT,AZ,34.592241,-112.446733,census
PRESCOTT,KS,38.063122,-94.692512,census
PRINCETON,IL,41.380565,-89.464100,census
PRINCETON,ME,45.224685,-67.575879,nominatim
PRINCETON,MN,45.568215,-93.590254,census
PRINCETON,NC,35.466721,-78.161601,census
PROSPERITY,SC,34.213372,-81.528386,census
PROSSER,WA,46.209036,-119.767727,census
PROVIDENCE FORGE,VA,37.442426,-77.043958,nominatim
PRYOR,OK,36.308428,-95.316914,nominatim
PUEBLO,CO,38.269228,-104.610816,census
PULASKI,GA,32.390651,-81.953437,census
PULASKI,NY,43.565504,-76.126035,census
PULASKI,TN,35.192988,-87.034734,census
PULASKI,WI,44.668206,-88.234279,census
PUNTA GORDA,FL,26.897754,-82.065812,census
PURDY,MO,36.818772,-93.920574,census
PURVIS,MS,31.146366,-89.406281,census
PYOTE,TX,31.538066,-103.122483,census
QUAKER CITY,OH,39.969656,-81.297357,census
QUANAH,TX,34.295366,-99.742889,census
QUARTZSITE,AZ,33.667507,-114.217041,census
QUEEN CITY,MO,40.411775,-92.566678,census
QUEEN CITY,TX,33.150196,-94.153230,census
QUEENSBURY,NY,43.361853,-73.665245,nominatim
QUINTON,VA,37.532789,-77.115445,nominatim
QULIN,MO,36.595255,-90.246295,census
RABUN GAP,GA,34.957214,-83.386454,nominatim
RACELAND,LA,29.723489,-90.629751,census
RAEFORD,NC,34.981303,-79.229567,census
RALEIGH,NC,35.831868,-78.641042,census
RAMER,TN,35.071873,-88.614889,census
RANDALL,MN,46.088667,-94.500718,census
RANDLETT,OK,34.177347,-98.463921,census
RANDOLPH,NY,42.162290,-78.979690,census
RANGER,TX,32.469491,-98.675740,census
RANKIN,TX,31.225360,-101.939438,census
RANTOUL,IL,40.302560,-88.154880,census
RAPHINE,VA,37.937355,-79.232810,nominatim
RAPID CITY,SD,44.071071,-103.217924,census
RAPID RIVER,MI,45.926394,-86.974284,census
RATON,NM,36.884966,-104.439572,census
RAVENEL,SC,32.776278,-80.231948,census
RAVENNA,OH,41.161567,-81.242058,census
RAWLINS,WY,41.785130,-107.224653,census
RAYMOND,NH,43.035577,-71.175454,census
RAYNE,LA,30.240513,-92.267335,census
RAYVILLE,LA,32.470982,-91.757449,census
RED BANKS,MS,34.834689,-89.563407,census
RED CREEK,NY,43.247903,-76.722852,census
RED OAK,IA,41.014130,-95.224371,census
RED OAK,TX,32.509552,-96.783980,census
RED ROCK,OK,36.460071,-97.179608,census
RED WING,MN,44.581265,-92.605011,census
REDDICK,FL,29.368698,-82.197561,census
REDFORD,MI,42.383370,-83.296597,nominatim
REDGRANITE,WI,44.053283,-89.115869,census
REDWOOD FALLS,MN,44.547125,-95.102637,census
REED CITY,MI,43.872754,-85.507006,census
REEDSBURG,WI,43.535051,-89.995509,census
REEDSVILLE,PA,40.664911,-77.593006,census
REFUGIO,TX,28.307445,-97.274981,census
REGISTER,GA,32.364530,-81.880493,census
REIDSVILLE,NC,36.341304,-79.673826,census
REMINGTON,IN,40.769405,-87.129724,census
RENO,NV,39.549097,-119.849907,census
RENSSELAER,IN,40.939598,-87.168659,census
REPUBLIC,MO,37.168552,-93.413061,census
RESACA,GA,34.579365,-84.943824,census
RESERVE,LA,30.072962,-90.555022,census
RHINELANDER,WI,45.636129,-89.425517,census
RHOME,TX,33.078895,-97.493199,census
RICE,TX,32.239260,-96.497137,census
RICE LAKE,WI,45.481992,-91.745762,census
RICH HILL,MO,38.095871,-94.363462,census
RICH SQUARE,NC,36.273942,-77.283906,census
RICHARDTON,ND,46.881347,-102.333179,census
RICHBURG,SC,34.716622,-81.019578,census
RICHFIELD,OH,41.233132,-81.643941,census
RICHFIELD,UT,38.761285,-112.092974,census
RICHFIELD,WI,43.239390,-88.234017,census
RICHLAND,GA,32.088762,-84.662001,census
RICHLAND,MO,37.861142,-92.399744,census
RICHLAND,MS,32.230413,-90.159622,census
RICHLAND CENTER,WI,43.340476,-90.383420,census
RICHLANDS,NC,34.900157,-77.542825,census
RICHMOND,IN,39.832086,-84.890917,census
RICHMOND,KY,37.729145,-84.299364,census
RICHMOND,ME,44.099038,-69.809567,census
RICHMOND,VA,37.531399,-77.476009,census
RICHMOND HILL,GA,31.900000,-81.310961,census
RICHWOOD,NJ,39.716021,-75.172451,census
RICHWOOD,WV,38.222444,-80.537959,census
RIDGEDALE,MO,36.503954,-93.223792,nominatim
RIDGEFIELD,NJ,40.832677,-74.014088,census
RIDGEWAY,VA,36.578174,-79.858290,census
RIEGELWOOD,NC,34.340118,-78.220368,census
RIFLE,CO,39.537565,-107.770344,census
RINCON,GA,32.294690,-81.235348,census
RINGGOLD,GA,34.913657,-85.121503,census
RINGOES,NJ,40.430883,-74.871795,census
RIO GRANDE CITY,TX,26.381000,-98.821477,census
RIO RICO,AZ,31.498168,-110.987798,census
RIPLEY,NY,42.265686,-79.712302,census
RIPLEY,TN,35.746081,-89.534107,census
RIPLEY,WV,38.821616,-81.709312,census
RIPON,WI,43.843560,-88.837936,census
RISING FAWN,GA,34.760079,-85.531076,nominatim
RITTMAN,OH,40.973373,-81.784583,census
RITZVILLE,WA,47.123059,-118.375351,census
RIVER FALLS,WI,44.860401,-92.625286,census
RIVERDALE,IL,41.642695,-87.635640,census
RIVERSIDE,IA,41.483235,-91.572195,census
RIVERTON,IL,39.846145,-89.536367,census
RIVERTON,NJ,40.011940,-75.014740,census
RIVERTON,UT,40.517634,-111.963515,census
RIVERTON,WY,43.026256,-108.381303,census
RIVERVIEW,MI,42.173456,-83.198380,census
RIVIERA,TX,27.299534,-97.798090,census
ROANOKE,LA,30.235526,-92.748141,census
ROANOKE,TX,33.014743,-97.229034,census
ROANOKE,VA,37.278458,-79.958174,census
ROANS PRAIRIE,TX,30.583655,-95.943324,nominatim
ROBERT LEE,TX,31.895705,-100.485006,census
ROBERTS,WI,44.961869,-92.547663,census
ROBERTSDALE,AL,30.557139,-87.704723,census
ROBSTOWN,TX,27.793971,-97.669163,census
ROCA,NE,40.658469,-96.661397,census
ROCHELLE,IL,41.919149,-89.063661,census
ROCHESTER,IN,41.060392,-86.198313,census
ROCHESTER,MN,44.014299,-92.478592,census
ROCHESTER,NY,43.169927,-77.616891,census
ROCK HILL,SC,34.938216,-81.019177,census
ROCK ISLAND,WA,47.373167,-120.142076,census
ROCK PORT,MO,40.410911,-95.533087,census
ROCK RAPIDS,IA,43.426699,-96.166393,census
ROCK SPRINGS,WY,41.594704,-109.220922,census
ROCKBRIDGE,OH,39.586228,-82.526229,census
ROCKFORD,IL,42.258836,-89.064553,census
ROCKFORD,MI,43.136975,-85.554519,census
ROCKMART,GA,34.008306,-85.044978,census
ROCKPORT,IN,37.889918,-87.054244,census
ROCKPORT,TX,28.047649,-97.049971,census
ROCKVILLE,MD,39.083666,-77.155585,census
ROCKVILLE,VA,37.725978,-77.678324,nominatim
ROCKWALL,TX,32.918056,-96.438050,census
ROCKWELL CITY,IA,42.398125,-94.628870,census
ROCKY MOUNT,NC,35.969322,-77.803783,census
ROCKY MOUNT,VA,37.004398,-79.884762,census
ROCKY POINT,NC,34.444048,-77.890907,census
ROEBLING,NJ,40.117217,-74.777844,census
ROEBUCK,SC,34.878987,-81.964442,census
ROGERS,AR,36.318085,-94.152287,census
ROGERS,MN,45.183850,-93.571669,census
ROGERSVILLE,MO,37.114847,-93.074686,census
ROLAND,OK,35.414074,-94.514853,census
ROLLA,MO,37.945940,-91.761202,census
ROLLING PRAIRIE,IN,41.674467,-86.619898,census
